OP CODE,OP TYPE,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186798
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428633
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1216578
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1329050
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229838
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176839
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512453
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,136214
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82974
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84150
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2584413
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49387
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258047
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187556
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1315453
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229954
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171888
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468921
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,467898
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186910
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,427759
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187131
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1285607
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231079
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,178293
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,513149
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,140567
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85427
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86622
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2569258
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48868
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257139
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1293928
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1356095
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230299
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176886
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469811
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471829
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186807
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430884
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1215845
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1330646
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,228337
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,169458
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,252265
UntilizeDeviceOperation,tt_dnn_device,0,0,2,104,172064
ReshapeViewDeviceOperation,tt_dnn_device,0,0,2,110,176306
TilizeDeviceOperation,tt_dnn_device,0,0,2,105,208924
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1904176
UnaryDeviceOperation,tt_dnn_device,0,0,2,110,337208
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,509399
CopyDeviceOperation,tt_dnn_device,0,0,2,110,33904
