label,ctx,chunk,layer,min_head_pcc,layer_pcc,relative_rmse
packerl1_c4096,8k,4096,21,0.995069,0.995847,0.091335
packerl1_c4096,8k,4096,22,0.994269,0.995511,0.094931
packerl1_c4096,8k,4096,23,0.992725,0.996160,0.087818
packerl1_c4096,8k,4096,24,0.991593,0.993308,0.115892
packerl1_c4096,8k,4096,25,0.986639,0.990806,0.135818
packerl1_c4096,8k,4096,26,0.982793,0.986461,0.164813
packerl1_c4096,8k,4096,27,0.976102,0.980548,0.197541
packerl1_c4096,8k,4096,28,0.966511,0.977078,0.214431
packerl1_c4096,8k,4096,29,0.957774,0.977293,0.213417
packerl1_c4096,8k,4096,30,0.942961,0.960140,0.282757
packerl1_c4096,8k,4096,31,0.933952,0.961323,0.278518
packerl1_c4096,8k,4096,32,0.938604,0.957514,0.291914
packerl1_c4096,8k,4096,33,0.925118,0.947775,0.323621
packerl1_c4096,8k,4096,34,0.928714,0.947687,0.323900
packerl1_c4096,8k,4096,35,0.942911,0.950218,0.315968
packerl1_c4096,8k,4096,36,0.921093,0.945759,0.329833
packerl1_c4096,8k,4096,37,0.925910,0.946819,0.326596
packerl1_c4096,8k,4096,38,0.925267,0.946238,0.328360
packerl1_c4096,8k,4096,39,0.913319,0.948043,0.322819
packerl1_c4096,8k,4096,40,0.947621,0.964435,0.267088
packerl1_c4096,8k,4096,41,0.963225,0.970330,0.243952
packerl1_c4096,8k,4096,42,0.961884,0.969860,0.245884
packerl1_c4096,8k,4096,43,0.960507,0.971174,0.240454
packerl1_c4096,8k,4096,44,0.965220,0.970608,0.242802
packerl1_c4096,8k,4096,45,0.967407,0.972397,0.235309
packerl1_c4096,8k,4096,46,0.964498,0.973025,0.232618
packerl1_c4096,8k,4096,47,0.973897,0.975568,0.221381
packerl1_c4096,8k,4096,48,0.965964,0.972878,0.233248
packerl1_c4096,8k,4096,49,0.967941,0.978130,0.209429
packerl1_c4096,8k,4096,50,0.958971,0.963925,0.269012
packerl1_c4096,8k,4096,51,0.955346,0.967648,0.254749
packerl1_c4096,8k,4096,52,0.959397,0.965542,0.262908
packerl1_c4096,8k,4096,53,0.972905,0.973994,0.228417
packerl1_c4096,8k,4096,54,0.969907,0.974515,0.226072
packerl1_c4096,8k,4096,55,0.964996,0.971619,0.238560
packerl1_c4096,8k,4096,56,0.967122,0.972426,0.235182
packerl1_c4096,8k,4096,57,0.962349,0.971346,0.239745
packerl1_c4096,8k,4096,58,0.973072,0.978116,0.209501
packerl1_c4096,8k,4096,59,0.985180,0.987415,0.158936
packerl1_c8192,8k,8192,0,0.999850,0.999874,0.016192
packerl1_c8192,8k,8192,1,0.999709,0.999769,0.021729
packerl1_c8192,8k,8192,2,0.999711,0.999771,0.021655
packerl1_c8192,8k,8192,3,0.999576,0.999668,0.025977
packerl1_c8192,8k,8192,4,0.999501,0.999557,0.030011
packerl1_c8192,8k,8192,5,0.999543,0.999564,0.029765
packerl1_c8192,8k,8192,6,0.999191,0.999382,0.035343
packerl1_c8192,8k,8192,7,0.999104,0.999512,0.031416
packerl1_c8192,8k,8192,8,0.999002,0.999531,0.030808
packerl1_c8192,8k,8192,9,0.999276,0.999505,0.031664
packerl1_c8192,8k,8192,10,0.999095,0.999406,0.034655
packerl1_c8192,8k,8192,11,0.999294,0.999384,0.035330
packerl1_c8192,8k,8192,12,0.999308,0.999640,0.027006
packerl1_c8192,8k,8192,13,0.999370,0.999482,0.032402
packerl1_c8192,8k,8192,14,0.999171,0.999359,0.035995
packerl1_c8192,8k,8192,15,0.999121,0.999381,0.035364
packerl1_c8192,8k,8192,16,0.998804,0.999023,0.044404
packerl1_c8192,8k,8192,17,0.998999,0.999105,0.042501
packerl1_c8192,8k,8192,18,0.997760,0.998253,0.059306
packerl1_c8192,8k,8192,19,0.997607,0.998555,0.053928
packerl1_c8192,8k,8192,20,0.997412,0.998106,0.061699
packerl1_c8192,8k,8192,21,0.994965,0.995717,0.092746
packerl1_c8192,8k,8192,22,0.994202,0.995328,0.096844
packerl1_c8192,8k,8192,23,0.991146,0.995614,0.093839
packerl1_c8192,8k,8192,24,0.990814,0.992470,0.122931
packerl1_c8192,8k,8192,25,0.985657,0.989806,0.143012
packerl1_c8192,8k,8192,26,0.982149,0.985670,0.169552
packerl1_c8192,8k,8192,27,0.975744,0.980238,0.199107
packerl1_c8192,8k,8192,28,0.967440,0.976599,0.216656
packerl1_c8192,8k,8192,29,0.950356,0.975772,0.220447
packerl1_c8192,8k,8192,30,0.939519,0.957205,0.292984
packerl1_c8192,8k,8192,31,0.929874,0.959485,0.285059
packerl1_c8192,8k,8192,32,0.934622,0.954944,0.300608
packerl1_c8192,8k,8192,33,0.920609,0.945086,0.331847
packerl1_c8192,8k,8192,34,0.924584,0.946546,0.327413
packerl1_c8192,8k,8192,35,0.940419,0.947826,0.323465
packerl1_c8192,8k,8192,36,0.916889,0.943975,0.335211
packerl1_c8192,8k,8192,37,0.920606,0.944625,0.333263
packerl1_c8192,8k,8192,38,0.922368,0.943589,0.336349
packerl1_c8192,8k,8192,39,0.909267,0.945499,0.330626
packerl1_c8192,8k,8192,40,0.944156,0.962213,0.275296
packerl1_c8192,8k,8192,41,0.960140,0.967621,0.254846
packerl1_c8192,8k,8192,42,0.956889,0.965641,0.262523
packerl1_c8192,8k,8192,43,0.954315,0.967471,0.255435
packerl1_c8192,8k,8192,44,0.961045,0.966956,0.257445
packerl1_c8192,8k,8192,45,0.963070,0.968607,0.250934
packerl1_c8192,8k,8192,46,0.959829,0.969440,0.247585
packerl1_c8192,8k,8192,47,0.968802,0.971470,0.239220
packerl1_c8192,8k,8192,48,0.961272,0.969639,0.246786
packerl1_c8192,8k,8192,49,0.963649,0.976220,0.218383
packerl1_c8192,8k,8192,50,0.954640,0.958865,0.287243
packerl1_c8192,8k,8192,51,0.951305,0.964285,0.267653
packerl1_c8192,8k,8192,52,0.954309,0.961309,0.278586
packerl1_c8192,8k,8192,53,0.968381,0.970375,0.243794
packerl1_c8192,8k,8192,54,0.964438,0.972217,0.236041
packerl1_c8192,8k,8192,55,0.960766,0.968671,0.250640
packerl1_c8192,8k,8192,56,0.964770,0.970510,0.243217
packerl1_c8192,8k,8192,57,0.954760,0.967342,0.255943
packerl1_c8192,8k,8192,58,0.970008,0.976786,0.215774
packerl1_c8192,8k,8192,59,0.983958,0.985531,0.170413
pr2_256k_c2048,256k,2048,0,0.999910,0.999938,0.011490
pr2_256k_c2048,256k,2048,1,0.999844,0.999875,0.016048
pr2_256k_c2048,256k,2048,2,0.999840,0.999872,0.016275
pr2_256k_c2048,256k,2048,3,0.999732,0.999793,0.020556
pr2_256k_c2048,256k,2048,4,0.999642,0.999693,0.024951
pr2_256k_c2048,256k,2048,5,0.999688,0.999708,0.024367
pr2_256k_c2048,256k,2048,6,0.997879,0.998630,0.052494
pr2_256k_c2048,256k,2048,7,0.997976,0.999050,0.043740
pr2_256k_c2048,256k,2048,8,0.998514,0.999396,0.034913
pr2_256k_c2048,256k,2048,9,0.998615,0.999306,0.037425
pr2_256k_c2048,256k,2048,10,0.998844,0.999220,0.039655
pr2_256k_c2048,256k,2048,11,0.998869,0.999030,0.044187
pr2_256k_c2048,256k,2048,12,0.998701,0.999438,0.033696
pr2_256k_c2048,256k,2048,13,0.999208,0.999400,0.034801
pr2_256k_c2048,256k,2048,14,0.998946,0.999254,0.038777
pr2_256k_c2048,256k,2048,15,0.998558,0.999138,0.041681
pr2_256k_c2048,256k,2048,16,0.998462,0.998763,0.049883
pr2_256k_c2048,256k,2048,17,0.998499,0.998782,0.049497
pr2_256k_c2048,256k,2048,18,0.993296,0.997151,0.075641
pr2_256k_c2048,256k,2048,19,0.994583,0.997341,0.073072
pr2_256k_c2048,256k,2048,20,0.995225,0.996931,0.078503
pr2_256k_c2048,256k,2048,21,0.992768,0.994307,0.106889
pr2_256k_c2048,256k,2048,22,0.992623,0.994021,0.109535
pr2_256k_c2048,256k,2048,23,0.990545,0.995232,0.097810
pr2_256k_c2048,256k,2048,24,0.987571,0.990544,0.137735
pr2_256k_c2048,256k,2048,25,0.981142,0.987279,0.159736
pr2_256k_c2048,256k,2048,26,0.980352,0.985132,0.172700
pr2_256k_c2048,256k,2048,27,0.975802,0.980191,0.199335
pr2_256k_c2048,256k,2048,28,0.962994,0.975415,0.222061
pr2_256k_c2048,256k,2048,29,0.948218,0.977327,0.213259
pr2_256k_c2048,256k,2048,30,0.948895,0.960950,0.279857
pr2_256k_c2048,256k,2048,31,0.936140,0.959098,0.286414
pr2_256k_c2048,256k,2048,32,0.938748,0.953145,0.306545
pr2_256k_c2048,256k,2048,33,0.928306,0.941897,0.341364
pr2_256k_c2048,256k,2048,34,0.921185,0.940999,0.343985
pr2_256k_c2048,256k,2048,35,0.930478,0.942881,0.338449
pr2_256k_c2048,256k,2048,36,0.919322,0.943062,0.337928
pr2_256k_c2048,256k,2048,37,0.920173,0.943642,0.336203
pr2_256k_c2048,256k,2048,38,0.917817,0.938960,0.349863
pr2_256k_c2048,256k,2048,39,0.909442,0.936485,0.356912
pr2_256k_c2048,256k,2048,40,0.931379,0.948897,0.320143
pr2_256k_c2048,256k,2048,41,0.943966,0.956432,0.295590
pr2_256k_c2048,256k,2048,42,0.933457,0.946331,0.328082
pr2_256k_c2048,256k,2048,43,0.925178,0.948424,0.321607
pr2_256k_c2048,256k,2048,44,0.935470,0.947360,0.324914
pr2_256k_c2048,256k,2048,45,0.940604,0.948284,0.322054
pr2_256k_c2048,256k,2048,46,0.932719,0.950509,0.315056
pr2_256k_c2048,256k,2048,47,0.949753,0.954945,0.300597
pr2_256k_c2048,256k,2048,48,0.936767,0.952508,0.308624
pr2_256k_c2048,256k,2048,49,0.947538,0.965118,0.264481
pr2_256k_c2048,256k,2048,50,0.926501,0.934912,0.361279
pr2_256k_c2048,256k,2048,51,0.925147,0.943820,0.335669
pr2_256k_c2048,256k,2048,52,0.927138,0.938829,0.350264
pr2_256k_c2048,256k,2048,53,0.948695,0.951822,0.310843
pr2_256k_c2048,256k,2048,54,0.942769,0.957686,0.291286
pr2_256k_c2048,256k,2048,55,0.936324,0.951221,0.312733
pr2_256k_c2048,256k,2048,56,0.940998,0.955277,0.299491
pr2_256k_c2048,256k,2048,57,0.930070,0.948248,0.322158
pr2_256k_c2048,256k,2048,58,0.954901,0.968573,0.251028
pr2_256k_c2048,256k,2048,59,0.974728,0.980969,0.195375
pr2_256k_c8192,256k,8192,0,0.999910,0.999938,0.011490
pr2_256k_c8192,256k,8192,1,0.999844,0.999875,0.016048
pr2_256k_c8192,256k,8192,2,0.999840,0.999872,0.016275
pr2_256k_c8192,256k,8192,3,0.999732,0.999793,0.020556
pr2_256k_c8192,256k,8192,4,0.999642,0.999693,0.024951
pr2_256k_c8192,256k,8192,5,0.999688,0.999708,0.024367
pr2_256k_c8192,256k,8192,6,0.997864,0.998623,0.052634
pr2_256k_c8192,256k,8192,7,0.997965,0.999046,0.043823
pr2_256k_c8192,256k,8192,8,0.998511,0.999395,0.034932
pr2_256k_c8192,256k,8192,9,0.998616,0.999306,0.037426
pr2_256k_c8192,256k,8192,10,0.998845,0.999219,0.039661
pr2_256k_c8192,256k,8192,11,0.998870,0.999030,0.044173
pr2_256k_c8192,256k,8192,12,0.998710,0.999442,0.033564
pr2_256k_c8192,256k,8192,13,0.999213,0.999405,0.034665
pr2_256k_c8192,256k,8192,14,0.998952,0.999258,0.038667
pr2_256k_c8192,256k,8192,15,0.998559,0.999141,0.041597
pr2_256k_c8192,256k,8192,16,0.998473,0.998771,0.049727
pr2_256k_c8192,256k,8192,17,0.998505,0.998783,0.049465
pr2_256k_c8192,256k,8192,18,0.993239,0.997160,0.075521
pr2_256k_c8192,256k,8192,19,0.994523,0.997324,0.073316
pr2_256k_c8192,256k,8192,20,0.995171,0.996904,0.078846
pr2_256k_c8192,256k,8192,21,0.992692,0.994269,0.107245
pr2_256k_c8192,256k,8192,22,0.992524,0.993952,0.110162
pr2_256k_c8192,256k,8192,23,0.990326,0.995160,0.098551
pr2_256k_c8192,256k,8192,24,0.987332,0.990354,0.139110
pr2_256k_c8192,256k,8192,25,0.980781,0.987006,0.161437
pr2_256k_c8192,256k,8192,26,0.979928,0.984755,0.174875
pr2_256k_c8192,256k,8192,27,0.975420,0.979763,0.201476
pr2_256k_c8192,256k,8192,28,0.962400,0.974955,0.224127
pr2_256k_c8192,256k,8192,29,0.946820,0.977065,0.214487
pr2_256k_c8192,256k,8192,30,0.948506,0.960544,0.281309
pr2_256k_c8192,256k,8192,31,0.935300,0.958785,0.287508
pr2_256k_c8192,256k,8192,32,0.938156,0.952754,0.307820
pr2_256k_c8192,256k,8192,33,0.927633,0.941381,0.342875
pr2_256k_c8192,256k,8192,34,0.920528,0.940320,0.345958
pr2_256k_c8192,256k,8192,35,0.929632,0.942138,0.340644
pr2_256k_c8192,256k,8192,36,0.917905,0.942169,0.340567
pr2_256k_c8192,256k,8192,37,0.919252,0.942807,0.338684
pr2_256k_c8192,256k,8192,38,0.916721,0.938069,0.352409
pr2_256k_c8192,256k,8192,39,0.908335,0.935593,0.359410
pr2_256k_c8192,256k,8192,40,0.930470,0.948075,0.322707
pr2_256k_c8192,256k,8192,41,0.943029,0.955752,0.297885
pr2_256k_c8192,256k,8192,42,0.932777,0.945686,0.330048
pr2_256k_c8192,256k,8192,43,0.924594,0.947846,0.323404
pr2_256k_c8192,256k,8192,44,0.934742,0.946802,0.326631
pr2_256k_c8192,256k,8192,45,0.940179,0.947815,0.323514
pr2_256k_c8192,256k,8192,46,0.932242,0.949917,0.316934
pr2_256k_c8192,256k,8192,47,0.949010,0.954349,0.302579
pr2_256k_c8192,256k,8192,48,0.936239,0.951934,0.310483
pr2_256k_c8192,256k,8192,49,0.946625,0.964592,0.266468
pr2_256k_c8192,256k,8192,50,0.926064,0.934442,0.362584
pr2_256k_c8192,256k,8192,51,0.924533,0.943454,0.336760
pr2_256k_c8192,256k,8192,52,0.926688,0.938391,0.351514
pr2_256k_c8192,256k,8192,53,0.948072,0.951274,0.312605
pr2_256k_c8192,256k,8192,54,0.942335,0.957171,0.293052
pr2_256k_c8192,256k,8192,55,0.935664,0.950664,0.314514
pr2_256k_c8192,256k,8192,56,0.940384,0.954720,0.301351
pr2_256k_c8192,256k,8192,57,0.929408,0.947743,0.323724
pr2_256k_c8192,256k,8192,58,0.954390,0.968130,0.252789
pr2_256k_c8192,256k,8192,59,0.974395,0.980701,0.196744
pr2cfg_c8192,8k,8192,0,0.999850,0.999874,0.016170
pr2cfg_c8192,8k,8192,1,0.999723,0.999778,0.021330
pr2cfg_c8192,8k,8192,2,0.999726,0.999780,0.021216
pr2cfg_c8192,8k,8192,3,0.999595,0.999688,0.025184
pr2cfg_c8192,8k,8192,4,0.999511,0.999567,0.029678
pr2cfg_c8192,8k,8192,5,0.999579,0.999597,0.028609
pr2cfg_c8192,8k,8192,6,0.999271,0.999439,0.033699
pr2cfg_c8192,8k,8192,7,0.999194,0.999559,0.029878
pr2cfg_c8192,8k,8192,8,0.999124,0.999574,0.029399
pr2cfg_c8192,8k,8192,9,0.999321,0.999549,0.030222
pr2cfg_c8192,8k,8192,10,0.999149,0.999436,0.033764
pr2cfg_c8192,8k,8192,11,0.999311,0.999406,0.034688
pr2cfg_c8192,8k,8192,12,0.999344,0.999658,0.026330
pr2cfg_c8192,8k,8192,13,0.999344,0.999461,0.033023
pr2cfg_c8192,8k,8192,14,0.999124,0.999332,0.036749
pr2cfg_c8192,8k,8192,15,0.999046,0.999338,0.036581
pr2cfg_c8192,8k,8192,16,0.998674,0.998922,0.046632
pr2cfg_c8192,8k,8192,17,0.998943,0.999063,0.043485
pr2cfg_c8192,8k,8192,18,0.997565,0.998093,0.061947
pr2cfg_c8192,8k,8192,19,0.997213,0.998339,0.057803
pr2cfg_c8192,8k,8192,20,0.997103,0.997887,0.065171
pr2cfg_c8192,8k,8192,21,0.994969,0.995582,0.094190
pr2cfg_c8192,8k,8192,22,0.993184,0.994527,0.104813
pr2cfg_c8192,8k,8192,23,0.992431,0.995427,0.095814
pr2cfg_c8192,8k,8192,24,0.989226,0.991973,0.126923
pr2cfg_c8192,8k,8192,25,0.983540,0.989181,0.147324
pr2cfg_c8192,8k,8192,26,0.979900,0.984807,0.174586
pr2cfg_c8192,8k,8192,27,0.971334,0.976661,0.216369
pr2cfg_c8192,8k,8192,28,0.958639,0.971354,0.239700
pr2cfg_c8192,8k,8192,29,0.946124,0.968180,0.252631
pr2cfg_c8192,8k,8192,30,0.909242,0.939267,0.349013
pr2cfg_c8192,8k,8192,31,0.894565,0.942623,0.339225
pr2cfg_c8192,8k,8192,32,0.899710,0.934937,0.361230
pr2cfg_c8192,8k,8192,33,0.876211,0.917488,0.406768
pr2cfg_c8192,8k,8192,34,0.879294,0.919083,0.402825
pr2cfg_c8192,8k,8192,35,0.901475,0.919322,0.402226
pr2cfg_c8192,8k,8192,36,0.864831,0.912300,0.419391
pr2cfg_c8192,8k,8192,37,0.869868,0.914820,0.413329
pr2cfg_c8192,8k,8192,38,0.873707,0.911406,0.421508
pr2cfg_c8192,8k,8192,39,0.854288,0.914835,0.413295
pr2cfg_c8192,8k,8192,40,0.908603,0.943289,0.337252
pr2cfg_c8192,8k,8192,41,0.934247,0.948880,0.320206
pr2cfg_c8192,8k,8192,42,0.933157,0.947546,0.324352
pr2cfg_c8192,8k,8192,43,0.927953,0.950960,0.313623
pr2cfg_c8192,8k,8192,44,0.940356,0.950955,0.313636
pr2cfg_c8192,8k,8192,45,0.943455,0.954190,0.303115
pr2cfg_c8192,8k,8192,46,0.937509,0.955502,0.298747
pr2cfg_c8192,8k,8192,47,0.952627,0.958062,0.290024
pr2cfg_c8192,8k,8192,48,0.942615,0.956051,0.296903
pr2cfg_c8192,8k,8192,49,0.941676,0.966650,0.258614
pr2cfg_c8192,8k,8192,50,0.931444,0.938361,0.351612
pr2cfg_c8192,8k,8192,51,0.926245,0.947471,0.324588
pr2cfg_c8192,8k,8192,52,0.931198,0.942138,0.340670
pr2cfg_c8192,8k,8192,53,0.954431,0.958303,0.289228
pr2cfg_c8192,8k,8192,54,0.949181,0.961223,0.278850
pr2cfg_c8192,8k,8192,55,0.942046,0.954876,0.300794
pr2cfg_c8192,8k,8192,56,0.949421,0.958133,0.289783
pr2cfg_c8192,8k,8192,57,0.931342,0.952282,0.309362
pr2cfg_c8192,8k,8192,58,0.955847,0.967769,0.254241
pr2cfg_c8192,8k,8192,59,0.974308,0.976254,0.218274
pr2full_c2048,8k,2048,0,0.999909,0.999939,0.011403
pr2full_c2048,8k,2048,1,0.999810,0.999849,0.017589
pr2full_c2048,8k,2048,2,0.999804,0.999849,0.017639
pr2full_c2048,8k,2048,3,0.999684,0.999764,0.021926
pr2full_c2048,8k,2048,4,0.999613,0.999664,0.026111
pr2full_c2048,8k,2048,5,0.999666,0.999685,0.025281
pr2full_c2048,8k,2048,6,0.999410,0.999557,0.029939
pr2full_c2048,8k,2048,7,0.999342,0.999655,0.026454
pr2full_c2048,8k,2048,8,0.999276,0.999668,0.025944
pr2full_c2048,8k,2048,9,0.999488,0.999653,0.026521
pr2full_c2048,8k,2048,10,0.999290,0.999528,0.030897
pr2full_c2048,8k,2048,11,0.999443,0.999533,0.030704
pr2full_c2048,8k,2048,12,0.999489,0.999738,0.023083
pr2full_c2048,8k,2048,13,0.999478,0.999595,0.028632
pr2full_c2048,8k,2048,14,0.999336,0.999498,0.031855
pr2full_c2048,8k,2048,15,0.999309,0.999507,0.031557
pr2full_c2048,8k,2048,16,0.999047,0.999279,0.038123
pr2full_c2048,8k,2048,17,0.999240,0.999347,0.036282
pr2full_c2048,8k,2048,18,0.998053,0.998569,0.053637
pr2full_c2048,8k,2048,19,0.997947,0.998832,0.048479
pr2full_c2048,8k,2048,20,0.997837,0.998441,0.055986
pr2full_c2048,8k,2048,21,0.996003,0.996516,0.083633
pr2full_c2048,8k,2048,22,0.994918,0.995982,0.089802
pr2full_c2048,8k,2048,23,0.993092,0.996345,0.085649
pr2full_c2048,8k,2048,24,0.992151,0.993643,0.112945
pr2full_c2048,8k,2048,25,0.987097,0.990951,0.134727
pr2full_c2048,8k,2048,26,0.983933,0.987427,0.158811
pr2full_c2048,8k,2048,27,0.977042,0.981278,0.193787
pr2full_c2048,8k,2048,28,0.967353,0.977408,0.212870
pr2full_c2048,8k,2048,29,0.954750,0.976512,0.217045
pr2full_c2048,8k,2048,30,0.939240,0.957545,0.291801
pr2full_c2048,8k,2048,31,0.928789,0.959368,0.285460
pr2full_c2048,8k,2048,32,0.933048,0.954601,0.301744
pr2full_c2048,8k,2048,33,0.917819,0.943396,0.336915
pr2full_c2048,8k,2048,34,0.921019,0.943575,0.336381
pr2full_c2048,8k,2048,35,0.938082,0.945513,0.330550
pr2full_c2048,8k,2048,36,0.912007,0.941015,0.343943
pr2full_c2048,8k,2048,37,0.916234,0.941998,0.341071
pr2full_c2048,8k,2048,38,0.917955,0.941336,0.342993
pr2full_c2048,8k,2048,39,0.903371,0.943835,0.335622
pr2full_c2048,8k,2048,40,0.943171,0.962130,0.275593
pr2full_c2048,8k,2048,41,0.959883,0.967631,0.254793
pr2full_c2048,8k,2048,42,0.958758,0.967394,0.255731
pr2full_c2048,8k,2048,43,0.957547,0.969206,0.248515
pr2full_c2048,8k,2048,44,0.963253,0.968713,0.250500
pr2full_c2048,8k,2048,45,0.965249,0.970538,0.243086
pr2full_c2048,8k,2048,46,0.961902,0.971000,0.241175
pr2full_c2048,8k,2048,47,0.971362,0.973587,0.230162
pr2full_c2048,8k,2048,48,0.965336,0.971510,0.239043
pr2full_c2048,8k,2048,49,0.966315,0.977237,0.213659
pr2full_c2048,8k,2048,50,0.959602,0.962899,0.272779
pr2full_c2048,8k,2048,51,0.956980,0.967563,0.255065
pr2full_c2048,8k,2048,52,0.959077,0.964728,0.265980
pr2full_c2048,8k,2048,53,0.971031,0.972837,0.233416
pr2full_c2048,8k,2048,54,0.968444,0.974344,0.226821
pr2full_c2048,8k,2048,55,0.964369,0.971294,0.239915
pr2full_c2048,8k,2048,56,0.967929,0.972891,0.233180
pr2full_c2048,8k,2048,57,0.961403,0.971113,0.240695
pr2full_c2048,8k,2048,58,0.973224,0.978628,0.207027
pr2full_c2048,8k,2048,59,0.986147,0.987764,0.156662
pr2full_c4096,8k,4096,0,0.999909,0.999939,0.011403
pr2full_c4096,8k,4096,1,0.999810,0.999849,0.017589
pr2full_c4096,8k,4096,2,0.999804,0.999849,0.017639
pr2full_c4096,8k,4096,3,0.999684,0.999764,0.021926
pr2full_c4096,8k,4096,4,0.999613,0.999664,0.026111
pr2full_c4096,8k,4096,5,0.999666,0.999685,0.025281
pr2full_c4096,8k,4096,6,0.999410,0.999558,0.029919
pr2full_c4096,8k,4096,7,0.999342,0.999655,0.026431
pr2full_c4096,8k,4096,8,0.999278,0.999669,0.025917
pr2full_c4096,8k,4096,9,0.999491,0.999654,0.026486
pr2full_c4096,8k,4096,10,0.999293,0.999531,0.030793
pr2full_c4096,8k,4096,11,0.999447,0.999536,0.030635
pr2full_c4096,8k,4096,12,0.999493,0.999739,0.023041
pr2full_c4096,8k,4096,13,0.999478,0.999594,0.028656
pr2full_c4096,8k,4096,14,0.999337,0.999497,0.031871
pr2full_c4096,8k,4096,15,0.999313,0.999508,0.031526
pr2full_c4096,8k,4096,16,0.999043,0.999278,0.038155
pr2full_c4096,8k,4096,17,0.999293,0.999406,0.034613
pr2full_c4096,8k,4096,18,0.998143,0.998638,0.052338
pr2full_c4096,8k,4096,19,0.998106,0.998940,0.046189
pr2full_c4096,8k,4096,20,0.998026,0.998623,0.052621
pr2full_c4096,8k,4096,21,0.996213,0.996727,0.081065
pr2full_c4096,8k,4096,22,0.995100,0.996275,0.086462
pr2full_c4096,8k,4096,23,0.993015,0.996584,0.082813
pr2full_c4096,8k,4096,24,0.992399,0.993973,0.109973
pr2full_c4096,8k,4096,25,0.987269,0.991054,0.133957
pr2full_c4096,8k,4096,26,0.983582,0.987105,0.160834
pr2full_c4096,8k,4096,27,0.976965,0.980920,0.195633
pr2full_c4096,8k,4096,28,0.966530,0.977019,0.214694
pr2full_c4096,8k,4096,29,0.956890,0.976892,0.215279
pr2full_c4096,8k,4096,30,0.939689,0.958031,0.290127
pr2full_c4096,8k,4096,31,0.928966,0.959608,0.284617
pr2full_c4096,8k,4096,32,0.933333,0.954549,0.301914
pr2full_c4096,8k,4096,33,0.917779,0.943960,0.335229
pr2full_c4096,8k,4096,34,0.922109,0.944667,0.333111
pr2full_c4096,8k,4096,35,0.939121,0.946504,0.327533
pr2full_c4096,8k,4096,36,0.913765,0.941400,0.342819
pr2full_c4096,8k,4096,37,0.918081,0.942522,0.339527
pr2full_c4096,8k,4096,38,0.918027,0.941909,0.341314
pr2full_c4096,8k,4096,39,0.904673,0.943486,0.336664
pr2full_c4096,8k,4096,40,0.943262,0.962078,0.275780
pr2full_c4096,8k,4096,41,0.961215,0.968849,0.249953
pr2full_c4096,8k,4096,42,0.959487,0.968501,0.251354
pr2full_c4096,8k,4096,43,0.959147,0.970172,0.244586
pr2full_c4096,8k,4096,44,0.964774,0.969865,0.245845
pr2full_c4096,8k,4096,45,0.966877,0.971920,0.237319
pr2full_c4096,8k,4096,46,0.964062,0.972516,0.234788
pr2full_c4096,8k,4096,47,0.973695,0.975646,0.221011
pr2full_c4096,8k,4096,48,0.967227,0.972833,0.233425
pr2full_c4096,8k,4096,49,0.968583,0.978222,0.208988
pr2full_c4096,8k,4096,50,0.962061,0.965802,0.261888
pr2full_c4096,8k,4096,51,0.959734,0.970179,0.244564
pr2full_c4096,8k,4096,52,0.961704,0.967079,0.256966
pr2full_c4096,8k,4096,53,0.973429,0.974789,0.224870
pr2full_c4096,8k,4096,54,0.970794,0.975168,0.223149
pr2full_c4096,8k,4096,55,0.966327,0.972741,0.233793
pr2full_c4096,8k,4096,56,0.969699,0.974041,0.228179
pr2full_c4096,8k,4096,57,0.963438,0.972630,0.234289
pr2full_c4096,8k,4096,58,0.974132,0.979378,0.203356
pr2full_c4096,8k,4096,59,0.987208,0.988713,0.150463
pr2full_c8192,8k,8192,0,0.999909,0.999939,0.011403
pr2full_c8192,8k,8192,1,0.999810,0.999849,0.017589
pr2full_c8192,8k,8192,2,0.999804,0.999849,0.017639
pr2full_c8192,8k,8192,3,0.999684,0.999764,0.021926
pr2full_c8192,8k,8192,4,0.999613,0.999664,0.026111
pr2full_c8192,8k,8192,5,0.999666,0.999685,0.025281
pr2full_c8192,8k,8192,6,0.999410,0.999557,0.029934
pr2full_c8192,8k,8192,7,0.999341,0.999655,0.026459
pr2full_c8192,8k,8192,8,0.999277,0.999669,0.025909
pr2full_c8192,8k,8192,9,0.999489,0.999654,0.026478
pr2full_c8192,8k,8192,10,0.999293,0.999532,0.030767
pr2full_c8192,8k,8192,11,0.999446,0.999535,0.030643
pr2full_c8192,8k,8192,12,0.999494,0.999740,0.023018
pr2full_c8192,8k,8192,13,0.999477,0.999595,0.028638
pr2full_c8192,8k,8192,14,0.999334,0.999497,0.031879
pr2full_c8192,8k,8192,15,0.999312,0.999507,0.031555
pr2full_c8192,8k,8192,16,0.999049,0.999281,0.038083
pr2full_c8192,8k,8192,17,0.999282,0.999396,0.034916
pr2full_c8192,8k,8192,18,0.998047,0.998568,0.053659
pr2full_c8192,8k,8192,19,0.998018,0.998893,0.047187
pr2full_c8192,8k,8192,20,0.997971,0.998578,0.053461
pr2full_c8192,8k,8192,21,0.996309,0.996836,0.079708
pr2full_c8192,8k,8192,22,0.995318,0.996348,0.085616
pr2full_c8192,8k,8192,23,0.993049,0.996581,0.082846
pr2full_c8192,8k,8192,24,0.992227,0.993768,0.111833
pr2full_c8192,8k,8192,25,0.986962,0.990904,0.135079
