define,register_file,addr32,shamt,mask,setter,value,function,condition,file,line,target_expression,resolution,invocation
THCON_SEC1_REG3_Base_address,Tensix,124,0,0xffffffff,cfg[]=,address,_llk_unpack_A_,else of (preceding branch); target-select: (unp_cfg_context == 0) ? THCON_SEC1_REG3_Base_address_ADDR32 : THCON_SEC1_REG3_Base_cntx1_address_ADDR32,tt_llk_blackhole/llk_lib/llk_unpack_A.h,419,upk1_reg,resolved,cfg[upk1_reg] = address;
THCON_SEC1_REG3_Base_cntx1_address,Tensix,125,0,0xffffffff,cfg[]=,address,_llk_unpack_A_,else of (preceding branch); target-select: (unp_cfg_context == 0) ? THCON_SEC1_REG3_Base_address_ADDR32 : THCON_SEC1_REG3_Base_cntx1_address_ADDR32,tt_llk_blackhole/llk_lib/llk_unpack_A.h,419,upk1_reg,resolved,cfg[upk1_reg] = address;
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,within_face_16x16_transpose,_llk_unpack_AB_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_AB.h,173,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(within_face_16x16_transpose)
THCON_SEC0_REG3_Base_address,Tensix,76,0,0xffffffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_matmul_mop_config_,else of (preceding branch) && if (reuse_a),tt_llk_blackhole/llk_lib/llk_unpack_AB_matmul.h,88,THCON_SEC0_REG3_Base_address_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, 0, THCON_SEC0_REG3_Base_address_ADDR32)"
THCON_SEC0_REG3_Base_cntx1_address,Tensix,77,0,0xffffffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_matmul_mop_config_,else of (preceding branch) && if (reuse_a),tt_llk_blackhole/llk_lib/llk_unpack_AB_matmul.h,123,THCON_SEC0_REG3_Base_cntx1_address_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, 0, THCON_SEC0_REG3_Base_cntx1_address_ADDR32)"
THCON_SEC1_REG3_Base_address,Tensix,124,0,0xffffffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_matmul_mop_config_,else of (preceding branch) && else of (if (reuse_a)),tt_llk_blackhole/llk_lib/llk_unpack_AB_matmul.h,168,THCON_SEC1_REG3_Base_address_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, 0, THCON_SEC1_REG3_Base_address_ADDR32)"
THCON_SEC1_REG3_Base_cntx1_address,Tensix,125,0,0xffffffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_matmul_mop_config_,else of (preceding branch) && else of (if (reuse_a)),tt_llk_blackhole/llk_lib/llk_unpack_AB_matmul.h,203,THCON_SEC1_REG3_Base_cntx1_address_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, 0, THCON_SEC1_REG3_Base_cntx1_address_ADDR32)"
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,transpose,_llk_unpack_AB_matmul_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_AB_matmul.h,283,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(transpose)
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,(reduce_dim == ReduceDim::REDUCE_ROW),_llk_unpack_AB_reduce_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_AB_reduce.h,122,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>((reduce_dim == ReduceDim::REDUCE_ROW))
ALU_ROUNDING_MODE_Fpu_srnd_en,Tensix,1,0,0x1,cfg_reg_rmw_tensix,alu_payload.val,_llk_unpack_configure_stoch_rnd_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,119,"ALU_FORMAT_SPEC_REG0_SrcA_ADDR32, 0, alu_stoch_rnd_mask",resolved,"cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG0_SrcA_ADDR32, 0, alu_stoch_rnd_mask>(alu_payload.val)"
ALU_ROUNDING_MODE_Gasket_srnd_en,Tensix,1,1,0x2,cfg_reg_rmw_tensix,alu_payload.val,_llk_unpack_configure_stoch_rnd_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,119,"ALU_FORMAT_SPEC_REG0_SrcA_ADDR32, 0, alu_stoch_rnd_mask",resolved,"cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG0_SrcA_ADDR32, 0, alu_stoch_rnd_mask>(alu_payload.val)"
ALU_ROUNDING_MODE_Packer_srnd_en,Tensix,1,2,0x4,cfg_reg_rmw_tensix,alu_payload.val,_llk_unpack_configure_stoch_rnd_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,119,"ALU_FORMAT_SPEC_REG0_SrcA_ADDR32, 0, alu_stoch_rnd_mask",resolved,"cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG0_SrcA_ADDR32, 0, alu_stoch_rnd_mask>(alu_payload.val)"
ALU_FORMAT_SPEC_REG0_SrcAUnsigned,Tensix,1,15,0x8000,cfg_reg_rmw_tensix,(unpack_src_format == to_underlying(DataFormat::UInt8)) ? 1 : 0,_llk_unpack_reconfig_data_format_srca_impl_,unconditional; value-select: (unpack_src_format == to_underlying(DataFormat::UInt8)) ? 1 : 0,tt_llk_blackhole/llk_lib/llk_unpack_common.h,168,ALU_FORMAT_SPEC_REG0_SrcAUnsigned_RMW,resolved,cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG0_SrcAUnsigned_RMW>((unpack_src_format == to_underlying(DataFormat::UInt8)) ? 1 : 0)
THCON_SEC0_REG0_TileDescriptor,Tensix,64,0,0xffffffffffffffffffffffffffffffff,cfg_reg_rmw_tensix,unpack_src_format,_llk_unpack_reconfig_data_format_srca_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,171,"THCON_SEC0_REG0_TileDescriptor_ADDR32, 0, 0x0f",resolved,"cfg_reg_rmw_tensix<THCON_SEC0_REG0_TileDescriptor_ADDR32, 0, 0x0f>(unpack_src_format)"
THCON_SEC0_REG1_Unp_LF8_4b_exp,Tensix,71,22,0x400000,cfg_reg_rmw_tensix,((unpack_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0,_llk_unpack_reconfig_data_format_srca_impl_,unconditional; value-select: ((unpack_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0,tt_llk_blackhole/llk_lib/llk_unpack_common.h,173,THCON_SEC0_REG1_Unp_LF8_4b_exp_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG1_Unp_LF8_4b_exp_RMW>(((unpack_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0)
THCON_SEC0_REG2_Out_data_format,Tensix,72,0,0xf,cfg_reg_rmw_tensix,unpack_dst_format,_llk_unpack_reconfig_data_format_srca_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,175,THCON_SEC0_REG2_Out_data_format_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Out_data_format_RMW>(unpack_dst_format)
UNP0_ADDR_CTRL_ZW_REG_1_Zstride,Tensix,57,0,0xffff,cfg_reg_rmw_tensix,canonical_unpA_z_stride(unpack_dst_format),_llk_unpack_reconfig_data_format_srca_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,183,UNP0_ADDR_CTRL_ZW_REG_1_Zstride_RMW,resolved,cfg_reg_rmw_tensix<UNP0_ADDR_CTRL_ZW_REG_1_Zstride_RMW>(canonical_unpA_z_stride(unpack_dst_format))
UNP0_ADDR_CTRL_XY_REG_1_Ystride,Tensix,56,16,0xffff0000,cfg_reg_rmw_tensix,canonical_unpA_y_stride(unpack_dst_format),_llk_unpack_reconfig_data_format_srca_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,188,"UNP0_ADDR_CTRL_XY_REG_1_Ystride_ADDR32, UNP0_ADDR_CTRL_XY_REG_0_Ystride_SHAMT, UNP0_ADDR_CTRL_XY_REG_1_Ystride_MASK",resolved,"cfg_reg_rmw_tensix<UNP0_ADDR_CTRL_XY_REG_1_Ystride_ADDR32, UNP0_ADDR_CTRL_XY_REG_0_Ystride_SHAMT, UNP0_ADDR_CTRL_XY_REG_1_Ystride_MASK>( canonical_unpA_y_stride(unpack_dst_format))"
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,cfg_reg_rmw_tensix,face_dim | (face_dim << 16),_llk_unpack_reconfig_data_format_srca_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,194,"THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32, 0, 0xffffffff",resolved,"cfg_reg_rmw_tensix<THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32, 0, 0xffffffff>(face_dim | (face_dim << 16))"
THCON_SEC0_REG5_Tile_x_dim_cntx1,Tensix,86,16,0xffff0000,cfg_reg_rmw_tensix,face_dim | (face_dim << 16),_llk_unpack_reconfig_data_format_srca_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,194,"THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32, 0, 0xffffffff",resolved,"cfg_reg_rmw_tensix<THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32, 0, 0xffffffff>(face_dim | (face_dim << 16))"
THCON_SEC0_REG0_TileDescriptor,Tensix,64,0,0xffffffffffffffffffffffffffffffff,cfg_reg_rmw_tensix,0 | (unpack_num_faces << 16),_llk_unpack_reconfig_data_format_srca_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,197,"THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1, 0, TILE_DESC_UPPER_HALFWORD_MASK",resolved,"cfg_reg_rmw_tensix<THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1, 0, TILE_DESC_UPPER_HALFWORD_MASK>(0 | (unpack_num_faces << 16))"
ALU_FORMAT_SPEC_REG0_SrcBUnsigned,Tensix,1,16,0x10000,cfg_reg_rmw_tensix,(unpack_src_format == to_underlying(DataFormat::UInt8)) ? 1 : 0,_llk_unpack_reconfig_data_format_srcb_impl_,unconditional; value-select: (unpack_src_format == to_underlying(DataFormat::UInt8)) ? 1 : 0,tt_llk_blackhole/llk_lib/llk_unpack_common.h,247,ALU_FORMAT_SPEC_REG0_SrcBUnsigned_RMW,resolved,cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG0_SrcBUnsigned_RMW>((unpack_src_format == to_underlying(DataFormat::UInt8)) ? 1 : 0)
THCON_SEC1_REG0_TileDescriptor,Tensix,112,0,0xffffffffffffffffffffffffffffffff,cfg_reg_rmw_tensix,unpack_src_format,_llk_unpack_reconfig_data_format_srcb_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,250,"THCON_SEC1_REG0_TileDescriptor_ADDR32, 0, 0x0f",resolved,"cfg_reg_rmw_tensix<THCON_SEC1_REG0_TileDescriptor_ADDR32, 0, 0x0f>(unpack_src_format)"
THCON_SEC1_REG1_Unp_LF8_4b_exp,Tensix,119,22,0x400000,cfg_reg_rmw_tensix,((unpack_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0,_llk_unpack_reconfig_data_format_srcb_impl_,unconditional; value-select: ((unpack_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0,tt_llk_blackhole/llk_lib/llk_unpack_common.h,252,THCON_SEC1_REG1_Unp_LF8_4b_exp_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC1_REG1_Unp_LF8_4b_exp_RMW>(((unpack_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0)
THCON_SEC1_REG2_Out_data_format,Tensix,120,0,0xf,cfg_reg_rmw_tensix,unpack_dst_format,_llk_unpack_reconfig_data_format_srcb_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,254,THCON_SEC1_REG2_Out_data_format_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC1_REG2_Out_data_format_RMW>(unpack_dst_format)
UNP1_ADDR_CTRL_ZW_REG_1_Zstride,Tensix,59,0,0xffff,cfg_reg_rmw_tensix,unpack_ch1_z_stride,_llk_unpack_reconfig_data_format_srcb_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,261,UNP1_ADDR_CTRL_ZW_REG_1_Zstride_RMW,resolved,cfg_reg_rmw_tensix<UNP1_ADDR_CTRL_ZW_REG_1_Zstride_RMW>(unpack_ch1_z_stride)
THCON_SEC1_REG0_TileDescriptor,Tensix,112,0,0xffffffffffffffffffffffffffffffff,cfg_reg_rmw_tensix,(unpack_face_r_dim * FACE_C_DIM) << 16,_llk_unpack_reconfig_data_format_srcb_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,264,"THCON_SEC1_REG0_TileDescriptor_ADDR32, 0, TILE_DESC_UPPER_HALFWORD_MASK",resolved,"cfg_reg_rmw_tensix<THCON_SEC1_REG0_TileDescriptor_ADDR32, 0, TILE_DESC_UPPER_HALFWORD_MASK>((unpack_face_r_dim * FACE_C_DIM) << 16)"
THCON_SEC1_REG0_TileDescriptor,Tensix,112,0,0xffffffffffffffffffffffffffffffff,cfg_reg_rmw_tensix,0 | (unpack_num_faces << 16),_llk_unpack_reconfig_data_format_srcb_impl_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_common.h,267,"THCON_SEC1_REG0_TileDescriptor_ADDR32 + 1, 0, TILE_DESC_UPPER_HALFWORD_MASK",resolved,"cfg_reg_rmw_tensix<THCON_SEC1_REG0_TileDescriptor_ADDR32 + 1, 0, TILE_DESC_UPPER_HALFWORD_MASK>(0 | (unpack_num_faces << 16))"
THCON_SEC0_REG3_Base_address,Tensix,76,0,0xffffffff,cfg[]=,address_a,_llk_unpack_configure_addresses_,if (0 == unp_cfg_context),tt_llk_blackhole/llk_lib/llk_unpack_common.h,311,THCON_SEC0_REG3_Base_address_ADDR32,resolved,cfg[THCON_SEC0_REG3_Base_address_ADDR32] = address_a;
THCON_SEC1_REG3_Base_address,Tensix,124,0,0xffffffff,cfg[]=,address_b,_llk_unpack_configure_addresses_,if (0 == unp_cfg_context),tt_llk_blackhole/llk_lib/llk_unpack_common.h,312,THCON_SEC1_REG3_Base_address_ADDR32,resolved,cfg[THCON_SEC1_REG3_Base_address_ADDR32] = address_b;
THCON_SEC0_REG3_Base_cntx1_address,Tensix,77,0,0xffffffff,cfg[]=,address_a,_llk_unpack_configure_addresses_,else of (if (0 == unp_cfg_context)),tt_llk_blackhole/llk_lib/llk_unpack_common.h,316,THCON_SEC0_REG3_Base_cntx1_address_ADDR32,resolved,cfg[THCON_SEC0_REG3_Base_cntx1_address_ADDR32] = address_a;
THCON_SEC1_REG3_Base_cntx1_address,Tensix,125,0,0xffffffff,cfg[]=,address_b,_llk_unpack_configure_addresses_,else of (if (0 == unp_cfg_context)),tt_llk_blackhole/llk_lib/llk_unpack_common.h,317,THCON_SEC1_REG3_Base_cntx1_address_ADDR32,resolved,cfg[THCON_SEC1_REG3_Base_cntx1_address_ADDR32] = address_b;
THCON_SEC0_REG3_Base_address,Tensix,76,0,0xffffffff,cfg[]=,address,_llk_unpack_configure_single_address_,if (0 == unp_cfg_context),tt_llk_blackhole/llk_lib/llk_unpack_common.h,336,THCON_SEC0_REG3_Base_address_ADDR32,resolved,cfg[THCON_SEC0_REG3_Base_address_ADDR32] = address;
THCON_SEC0_REG3_Base_cntx1_address,Tensix,77,0,0xffffffff,cfg[]=,address,_llk_unpack_configure_single_address_,else of (if (0 == unp_cfg_context)),tt_llk_blackhole/llk_lib/llk_unpack_common.h,340,THCON_SEC0_REG3_Base_cntx1_address_ADDR32,resolved,cfg[THCON_SEC0_REG3_Base_cntx1_address_ADDR32] = address;
ALU_FORMAT_SPEC_REG1_SrcB,Tensix,1,21,0x1e00000,cfg_reg_rmw_tensix,unpB_dst_format,_llk_unpack_reduce_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_reduce.h,70,ALU_FORMAT_SPEC_REG1_SrcB_RMW,resolved,cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG1_SrcB_RMW>(unpB_dst_format)
THCON_SEC1_REG0_TileDescriptor,Tensix,112,0,0xffffffffffffffffffffffffffffffff,cfg_reg_rmw_tensix,unpB_src_format,_llk_unpack_reduce_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_reduce.h,71,"THCON_SEC1_REG0_TileDescriptor_ADDR32, 0, 0xf",resolved,"cfg_reg_rmw_tensix<THCON_SEC1_REG0_TileDescriptor_ADDR32, 0, 0xf>(unpB_src_format)"
THCON_SEC1_REG1_Unp_LF8_4b_exp,Tensix,119,22,0x400000,cfg_reg_rmw_tensix,((unpB_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0,_llk_unpack_reduce_init_,unconditional; value-select: ((unpB_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0,tt_llk_blackhole/llk_lib/llk_unpack_reduce.h,74,THCON_SEC1_REG1_Unp_LF8_4b_exp_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC1_REG1_Unp_LF8_4b_exp_RMW>(((unpB_src_format & 0x1F) == (std::uint32_t)DataFormat::Fp8_e4m3) ? 1 : 0)
THCON_SEC1_REG2_Out_data_format,Tensix,120,0,0xf,cfg_reg_rmw_tensix,unpB_dst_format,_llk_unpack_reduce_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_reduce.h,76,THCON_SEC1_REG2_Out_data_format_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC1_REG2_Out_data_format_RMW>(unpB_dst_format)
THCON_SEC1_REG3_Base_address,Tensix,124,0,0xffffffff,TTI_WRCFG,p_gpr_unpack::L1_BUFFER_ADDR,_llk_unpack_reduce_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_reduce.h,78,THCON_SEC1_REG3_Base_address_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::L1_BUFFER_ADDR, p_cfg::WRCFG_32b, THCON_SEC1_REG3_Base_address_ADDR32)"
THCON_SEC1_REG3_Base_cntx1_address,Tensix,125,0,0xffffffff,TTI_WRCFG,p_gpr_unpack::L1_BUFFER_ADDR,_llk_unpack_reduce_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_reduce.h,79,THCON_SEC1_REG3_Base_cntx1_address_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::L1_BUFFER_ADDR, p_cfg::WRCFG_32b, THCON_SEC1_REG3_Base_cntx1_address_ADDR32)"
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,ReduceDim::REDUCE_ROW == dim ? !within_face_16x16_transpose : within_face_16x16_transpose,_llk_unpack_reduce_init_,unconditional; value-select: ReduceDim::REDUCE_ROW == dim ? !within_face_16x16_transpose : within_face_16x16_transpose,tt_llk_blackhole/llk_lib/llk_unpack_reduce.h,84,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(ReduceDim::REDUCE_ROW == dim ? !within_face_16x16_transpose : within_face_16x16_transpose)
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,95,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(0)
THCON_SEC0_REG2_Context_count,Tensix,72,6,0xc0,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Out_data_format,Tensix,72,0,0xf,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Ovrd_data_format,Tensix,72,14,0x4000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Shift_amount_cntx0,Tensix,72,16,0xf0000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Shift_amount_cntx1,Tensix,72,20,0xf00000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Shift_amount_cntx2,Tensix,72,24,0xf000000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Shift_amount_cntx3,Tensix,72,28,0xf0000000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Throttle_mode,Tensix,72,4,0x30,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Tileize_mode,Tensix,72,9,0x200,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Unpack_If_Sel,Tensix,72,11,0x800,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Unpack_Src_Reg_Set_Upd,Tensix,72,10,0x400,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Upsample_and_interleave,Tensix,72,15,0x8000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG2_Upsample_rate,Tensix,72,12,0x3000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,124,THCON_SEC0_REG2_Out_data_format_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG2_Out_data_format_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,TTI_WRCFG,p_gpr_unpack::FACE_DIM_1x16,_llk_unpack_tilize_init_,if (is_8bit_format),tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,130,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::FACE_DIM_1x16, 0, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx1,Tensix,86,16,0xffff0000,TTI_WRCFG,p_gpr_unpack::FACE_DIM_1x16,_llk_unpack_tilize_init_,if (is_8bit_format),tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,130,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::FACE_DIM_1x16, 0, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,cfg_reg_rmw_tensix,Tile_x_dim | (Tile_x_dim << 16),_llk_unpack_tilize_init_,else of (if (is_8bit_format)),tt_llk_blackhole/llk_lib/llk_unpack_tilize.h,137,"THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32, 0, 0xffffffff",resolved,"cfg_reg_rmw_tensix<THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32, 0, 0xffffffff>(Tile_x_dim | (Tile_x_dim << 16))"
