file	line	function	category	heavy_lifting	variant	loop_depth	loop_vars	sig	arg0	arg1	arg2	flow	sync_bucket	sync_seq	sync_style	shape	region_stats
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_binary_scalar.cpp	55	pack_tile	ttnn-op:eltwise	eltwise-fpu-binary	pack_tile	1	i	pack_tile(L,V)	i	cb_out		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L12
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_no_bcast.cpp	72	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,tile_id	pack_tile(E,V)	i * 3	cb_out		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/single-in-loop	P1_F3_If6_L43
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_where_sfpu.cpp	77	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,j	pack_tile(E,V)	i * 3	cb_out		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/single-in-loop	P1_F3_If6_L42
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_binary_sfpu.cpp	84	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,j	pack_tile(E,V)	i * 2	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If1_L22
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels/compute/eltwise_utils_sfpu.hpp	31	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	i	pack_tile(L,V)	i	cb_post		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L13
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_scalar_bcast.cpp	45	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	0		pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_scalar_bcast.cpp	76	pack_tile	ttnn-op:eltwise	eltwise-fpu-binary	pack_tile	1	j	pack_tile(0,V)	0	cb_out		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_where_sfpu_row_bcast.cpp	62	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_where_sfpu_row_bcast.cpp	117	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,tile_id	pack_tile(E,V)	i * 3	cb_out		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/single-in-loop	P1_F3_If6_L44
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_row_col_bcast.cpp	64	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	j	pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_row_col_bcast.cpp	86	pack_tile	ttnn-op:eltwise	eltwise-fpu-binary	pack_tile	1	j	pack_tile(0,V)	0	cb_out		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_row_bcast.cpp	59	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_row_bcast.cpp	84	pack_tile	ttnn-op:eltwise	eltwise-fpu-binary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		eltwise-binary→pack	modern[ACWR]	PRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_col_bcast.cpp	44	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	0		pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_col_bcast.cpp	75	pack_tile	ttnn-op:eltwise	eltwise-fpu-binary	pack_tile	1	j	pack_tile(0,V)	0	cb_out		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_row_bcast.cpp	81	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_row_bcast.cpp	121	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,tile_id	pack_tile(E,V)	i * 2	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If1_L23
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_row_col_bcast.cpp	81	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	j	pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_row_col_bcast.cpp	117	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,j	pack_tile(E,V)	i * 2	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If1_L22
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_scalar_bcast.cpp	63	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	0		pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_scalar_bcast.cpp	103	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,j	pack_tile(E,V)	i * 2	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If1_L22
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_where_sfpu_row_col_bcast.cpp	63	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	j	pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_where_sfpu_row_col_bcast.cpp	118	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,j	pack_tile(E,V)	i * 3	cb_out		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/single-in-loop	P1_F3_If6_L44
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_col_bcast.cpp	63	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	0		pack_tile(0,V)	0	cb_llk_post		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/kernels_ng/compute/eltwise_binary_sfpu_col_bcast.cpp	103	pack_tile	ttnn-op:eltwise	copy	pack_tile	2	i,j	pack_tile(E,V)	i * 2	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If1_L22
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_no_bcast_ttt.cpp	49	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L20
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_fpu_rowbcast.cpp	63	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_llk_b		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_fpu_rowbcast.cpp	78	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_llk_c		sfpu-unary-tile→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_fpu_rowbcast.cpp	93	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_llk_a		sfpu-unary-tile→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L7
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_fpu_rowbcast.cpp	125	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L24
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_fpu_bcast.cpp	81	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	j	pack_tile(0,V)	0	cb_out		sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If4_L39
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addcmul_int_sfpu.cpp	56	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L27
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_row_bcast_ttt.cpp	72	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_bcast_a		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_row_bcast_ttt.cpp	91	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_bcast_b		sfpu-unary-tile→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_row_bcast_ttt.cpp	110	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_bcast_c		sfpu-unary-tile→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_row_bcast_ttt.cpp	147	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L22
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_sfpu_bcast.cpp	68	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	j	pack_tile(0,V)	0	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L23
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addcmul_int_sfpu_bcast.cpp	75	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	j	pack_tile(0,V)	0	cb_out		copy→sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If0_L29
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_col_scalar_bcast_ttt.cpp	68	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	j	pack_tile(0,V)	0	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L22
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_no_bcast_tts_tst.cpp	75	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If4_L46
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_sfpu.cpp	51	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L20
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_addc_ops_fpu.cpp	60	pack_tile	ttnn-op:eltwise	sfpu-unary	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out		sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If1_L33
ttnn/cpp/ttnn/operations/eltwise/ternary/device/kernels/compute/ternary_sfpu_col_scalar_bcast_tts_tst.cpp	89	pack_tile	ttnn-op:eltwise	copy	pack_tile	1	j	pack_tile(0,V)	0	cb_out		copy→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If4_L46
ttnn/cpp/ttnn/operations/copy/typecast/device/kernels/compute/eltwise_typecast.cpp	34	pack_tile	ttnn-op:copy	copy	pack_tile	2	tile_index,block_index	pack_tile(0,V)	0	output_cb		copy→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L19
ttnn/cpp/ttnn/operations/experimental/unary_backward/gelu_backward/device/kernels/compute/eltwise_bw_gelu_approx_tanh.cpp	107	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	i,block	pack_tile(0,V)	0	cb_grad_in		copy→sfpu-tile→pack	modern[CR]	PCR	modern	modern-canonical/single	P1_F0_If0_L63
ttnn/cpp/ttnn/operations/experimental/unary_backward/gelu_backward/device/kernels/compute/eltwise_bw_gelu_poly.cpp	51	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	i,block	pack_tile(0,V)	0	cb_grad_in		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/experimental/dropout/device/kernels/compute/dropout_kernel.cpp	38	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	tile_index,block_index	pack_tile(0,E)	0	tt::CBIndex::c_2		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L18
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama_fused_qk/device/kernels/compute/rotary_embedding_llama_sharded.cpp	99	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	j,ht	pack_tile(L,V,L)	j	sin_interm_cb	j	eltwise-bcast→pack	macro[QL]	QPLQPLQ	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama_fused_qk/device/kernels/compute/rotary_embedding_llama_sharded.cpp	109	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	j,ht	pack_tile(L,V,L)	j	cos_interm_cb	j	eltwise-bcast→pack	macro[QL]	QPLQPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama_fused_qk/device/kernels/compute/rotary_embedding_llama_sharded.cpp	122	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	j,ht	pack_tile(L,V,L)	j	out_cb	j	eltwise-binary→pack	macro[QL]	PLQPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama/device/kernels/compute/rotary_embedding_llama.cpp	84	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	4	j,seq_tile,head_num,batch_id	pack_tile(L,V,L)	j	sin_interm_cb	j	eltwise-binary→pack	macro[QL]	QPLQPLQ	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama/device/kernels/compute/rotary_embedding_llama.cpp	94	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	4	j,seq_tile,head_num,batch_id	pack_tile(L,V,L)	j	cos_interm_cb	j	eltwise-binary→pack	macro[QL]	QPLQPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama/device/kernels/compute/rotary_embedding_llama.cpp	111	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	4	j,seq_tile,head_num,batch_id	pack_tile(L,V,L)	j	out_cb	j	eltwise-binary→pack	macro[QL]	LQPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama/device/kernels/compute/rotary_embedding_llama_sharded.cpp	74	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	j,ht	pack_tile(L,V,L)	j	sin_interm_cb	j	eltwise-bcast→pack	macro[QL]	QPLQPLQ	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama/device/kernels/compute/rotary_embedding_llama_sharded.cpp	84	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	j,ht	pack_tile(L,V,L)	j	cos_interm_cb	j	eltwise-bcast→pack	macro[QL]	QPLQPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding_llama/device/kernels/compute/rotary_embedding_llama_sharded.cpp	97	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	j,ht	pack_tile(L,V,L)	j	out_cb	j	eltwise-binary→pack	macro[QL]	PLQPLQPL	ACQ-REL-macro	ACQ-REL-macro/single-in-loop	P1_F1_If0_L7
ttnn/cpp/ttnn/operations/experimental/transformer/split_query_key_value_and_split_heads/device/kernels/compute/transpose_wh_sharded.cpp	27	pack_tile	ttnn-op:experimental	transpose	pack_tile	1	n	pack_tile(0,V)	0	cb_out1		transpose→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If0_L4
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_post_all_gather/device/kernels/compute/layernorm_post_allgather_welford.cpp	80	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	1	tile_row	pack_tile(0,V)	0	cb_recip_sqrt_var		sfpu-tile→pack	modern[ACWR]	AWPCR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_post_all_gather/device/kernels/compute/layernorm_post_allgather_welford.cpp	97	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	cb_intermediate		eltwise-bcast→pack	modern[ACWR]	AWPCRAWPCR	modern	modern-canonical/single-in-loop	P1_F1_If0_L8
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_post_all_gather/device/kernels/compute/layernorm_post_allgather_welford.cpp	124	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	norm_target_cb		eltwise-bcast→pack	modern[ACWR]	CRACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L16
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_post_all_gather/device/kernels/compute/layernorm_post_allgather_welford.cpp	150	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	gamma_out_cb		eltwise-bcast→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L14
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_post_all_gather/device/kernels/compute/layernorm_post_allgather_welford.cpp	171	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	cb_out		eltwise-bcast→pack	modern[ACWR]	WPRAWPCR	modern	modern-canonical/single-in-loop	P1_F1_If0_L8
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_pre_all_gather/device/kernels/compute/layernorm_pre_allgather_welford.cpp	74	pack_tile	ttnn-op:experimental	welford	pack_tile	1	ncht	pack_tile(V,V)	dst1	cb_x2		welford→pack	modern[ACWR]	CWPRA	modern	modern-canonical/multi-loop	P2_F2_If1_L30
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_pre_all_gather/device/kernels/compute/layernorm_pre_allgather_welford.cpp	75	pack_tile	ttnn-op:experimental	welford	pack_tile	1	ncht	pack_tile(V,V)	dst2	cb_x2		welford→pack	modern[ACWR]	CWPRA	modern	modern-canonical/multi-loop	P2_F2_If1_L30
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_pre_all_gather/device/kernels/compute/layernorm_pre_allgather_welford.cpp	90	pack_tile	ttnn-op:experimental	transpose	pack_tile	1	ncht	pack_tile(V,V)	dst0	cb_out		transpose→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L13
ttnn/cpp/ttnn/operations/experimental/transformer/dit_layernorm_pre_all_gather/device/kernels/compute/layernorm_pre_allgather_welford.cpp	91	pack_tile	ttnn-op:experimental	transpose	pack_tile	1	ncht	pack_tile(V,V)	dst1	cb_out		transpose→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L13
ttnn/cpp/ttnn/operations/experimental/transformer/fused_distributed_rmsnorm/device/kernels/compute/rmsnorm_post_allgather.cpp	96	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	1	tile_row	pack_tile(0,V)	0	reduce_result_cb		sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/experimental/transformer/fused_distributed_rmsnorm/device/kernels/compute/rmsnorm_post_allgather.cpp	116	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	mul_rms_result_cb		eltwise-bcast→pack	modern[ACWR]	CWPRAWPCR	modern	modern-canonical/single-in-loop	P1_F1_If0_L8
ttnn/cpp/ttnn/operations/experimental/transformer/fused_distributed_rmsnorm/device/kernels/compute/rmsnorm_post_allgather.cpp	152	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	mul_weight_result_cb		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L20
ttnn/cpp/ttnn/operations/experimental/transformer/fused_distributed_rmsnorm/device/kernels/compute/rmsnorm_post_allgather.cpp	210	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	intermediate_cb		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If1_L18
ttnn/cpp/ttnn/operations/experimental/transformer/fused_distributed_rmsnorm/device/kernels/compute/rmsnorm_post_allgather.cpp	239	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	rotated_input_cb		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If1_L18
ttnn/cpp/ttnn/operations/experimental/transformer/fused_distributed_rmsnorm/device/kernels/compute/rmsnorm_post_allgather.cpp	258	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	3	i,col_tile,tile_row	pack_tile(L,V)	i	output_cb		eltwise-binary→pack	modern[ACWR]	CWPRAWPCR	modern	modern-canonical/single-in-loop	P1_F1_If0_L8
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding.cpp	28	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	0		pack_tile(0,V)	0	out_cb		eltwise-bcast→pack	raw_dst[ar]+macro[QL]	QaLrQPLQ	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If0_L5
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding.cpp	37	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	0		pack_tile(0,V)	0	out_cb		eltwise-binary→pack	raw_dst[ar]+macro[QL]	QaLrQPLQPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If0_L5
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding.cpp	124	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	j,i	pack_tile(0,V)	0	rotated_in_interm_cb		eltwise-bcast→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If0_L5
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding.cpp	152	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	j,i	pack_tile(0,V)	0	out_cb		eltwise-binary→pack	macro[QL]	QPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If0_L5
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding_single_tile.cpp	117	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	i	pack_tile(0,V)	0	sin_interm_cb		eltwise-binary→pack	macro[QL]	QPLQPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If2_L10
ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding_single_tile.cpp	138	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	i	pack_tile(0,V)	0	cos_interm_cb		eltwise-binary→pack	macro[QL]	PLQPL	ACQ-REL-macro	ACQ-REL-macro/single	P1_F0_If2_L10
