csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
polygamma_p14_s3_uniform_any_ulp.csv,polygamma,poly,14,3,bf16,148.34,3.60,1,"[0.01,10.0]"
polygamma_p15_s1_uniform_any_ulp.csv,polygamma,poly,15,1,bf16,152.73,1.74,1,"[0.01,10.0]"
polygamma_p15_s4_uniform_any_ulp.csv,polygamma,poly,15,4,bf16,148.34,4.68,1,"[0.01,10.0]"
polygamma_p16_s2_uniform_any_ulp.csv,polygamma,poly,16,2,bf16,148.34,2.75,1,"[0.01,10.0]"
polygamma_p16_s8_uniform_any_ulp.csv,polygamma,poly,16,8,bf16,36.00,10.23,1,"[0.01,10.0]"
polygamma_p1_s32_uniform_any_ulp.csv,polygamma,poly,1,32,bf16,133.88,16.43,1,"[0.01,10.0]"
polygamma_p2_s16_uniform_any_ulp.csv,polygamma,poly,2,16,bf16,143.19,9.78,1,"[0.01,10.0]"
polygamma_p2_s3_uniform_any_ulp.csv,polygamma,poly,2,3,bf16,148.34,2.45,1,"[0.01,10.0]"
polygamma_p3_s1_uniform_any_ulp.csv,polygamma,poly,3,1,bf16,152.73,1.73,1,"[0.01,10.0]"
polygamma_p3_s4_uniform_any_ulp.csv,polygamma,poly,3,4,bf16,148.34,3.24,1,"[0.01,10.0]"
polygamma_p4_s2_uniform_any_ulp.csv,polygamma,poly,4,2,bf16,148.34,2.11,1,"[0.01,10.0]"
polygamma_p4_s8_uniform_any_ulp.csv,polygamma,poly,4,8,bf16,143.19,6.36,1,"[0.01,10.0]"
polygamma_p5_s32_uniform_any_ulp.csv,polygamma,poly,5,32,bf16,56.50,20.51,1,"[0.01,10.0]"
polygamma_p6_s16_uniform_any_ulp.csv,polygamma,poly,6,16,bf16,143.19,10.85,1,"[0.01,10.0]"
polygamma_p6_s3_uniform_any_ulp.csv,polygamma,poly,6,3,bf16,148.34,3.16,1,"[0.01,10.0]"
polygamma_p7_s1_uniform_any_ulp.csv,polygamma,poly,7,1,bf16,152.73,1.73,1,"[0.01,10.0]"
polygamma_p7_s4_uniform_any_ulp.csv,polygamma,poly,7,4,bf16,148.34,4.02,1,"[0.01,10.0]"
polygamma_p8_s2_uniform_any_ulp.csv,polygamma,poly,8,2,bf16,148.34,2.53,1,"[0.01,10.0]"
polygamma_p8_s8_uniform_any_ulp.csv,polygamma,poly,8,8,bf16,45.50,8.27,1,"[0.01,10.0]"
polygamma_p9_s32_uniform_any_ulp.csv,polygamma,poly,9,32,bf16,16.00,25.10,1,"[0.01,10.0]"
prelu_p10_s1_uniform_any_ulp.csv,prelu,poly,10,1,bf16,120.00,1.72,1,"[-10.0,10.0]"
prelu_p10_s8_uniform_any_ulp.csv,prelu,poly,10,8,bf16,0.00,5.34,1,"[-10.0,10.0]"
prelu_p11_s4_uniform_any_ulp.csv,prelu,poly,11,4,bf16,0.00,3.30,1,"[-10.0,10.0]"
prelu_p12_s4_uniform_any_ulp.csv,prelu,poly,12,4,bf16,0.00,3.30,1,"[-10.0,10.0]"
prelu_p14_s1_uniform_any_ulp.csv,prelu,poly,14,1,bf16,120.00,1.72,1,"[-10.0,10.0]"
prelu_p16_s1_uniform_any_ulp.csv,prelu,poly,16,1,bf16,120.00,1.72,1,"[-10.0,10.0]"
prelu_p1_s32_uniform_any_ulp.csv,prelu,poly,1,32,bf16,0.00,12.73,1,"[-10.0,10.0]"
prelu_p2_s16_uniform_any_ulp.csv,prelu,poly,2,16,bf16,0.00,6.14,1,"[-10.0,10.0]"
prelu_p2_s3_uniform_any_ulp.csv,prelu,poly,2,3,bf16,0.00,1.90,1,"[-10.0,10.0]"
prelu_p3_s1_uniform_any_ulp.csv,prelu,poly,3,1,bf16,120.00,1.70,1,"[-10.0,10.0]"
prelu_p3_s4_uniform_any_ulp.csv,prelu,poly,3,4,bf16,0.00,2.42,1,"[-10.0,10.0]"
prelu_p4_s2_uniform_any_ulp.csv,prelu,poly,4,2,bf16,0.00,1.82,1,"[-10.0,10.0]"
prelu_p4_s8_uniform_any_ulp.csv,prelu,poly,4,8,bf16,0.00,3.96,1,"[-10.0,10.0]"
prelu_p5_s32_uniform_any_ulp.csv,prelu,poly,5,32,bf16,0.00,15.06,1,"[-10.0,10.0]"
prelu_p6_s16_uniform_any_ulp.csv,prelu,poly,6,16,bf16,0.00,8.01,1,"[-10.0,10.0]"
prelu_p6_s3_uniform_any_ulp.csv,prelu,poly,6,3,bf16,0.00,2.22,1,"[-10.0,10.0]"
prelu_p7_s1_uniform_any_ulp.csv,prelu,poly,7,1,bf16,120.00,1.71,1,"[-10.0,10.0]"
prelu_p7_s8_uniform_any_ulp.csv,prelu,poly,7,8,bf16,0.00,4.89,1,"[-10.0,10.0]"
prelu_p8_s3_uniform_any_ulp.csv,prelu,poly,8,3,bf16,0.00,2.37,1,"[-10.0,10.0]"
prelu_p9_s2_uniform_any_ulp.csv,prelu,poly,9,2,bf16,0.00,2.01,1,"[-10.0,10.0]"
relu6_p10_s1_uniform_any_ulp.csv,relu6,poly,10,1,bf16,255.00,1.73,1,"[-10.0,10.0]"
relu6_p13_s1_uniform_any_ulp.csv,relu6,poly,13,1,bf16,255.00,1.73,1,"[-10.0,10.0]"
relu6_p1_s16_uniform_any_ulp.csv,relu6,clamped_affine,1,16,bf16,0.00,1.72,1,"[-10.0,10.0]"
relu6_p1_s3_uniform_any_ulp.csv,relu6,clamped_affine,1,3,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu6_p2_s1_uniform_any_ulp.csv,relu6,poly,2,1,bf16,255.00,1.70,1,"[-10.0,10.0]"
relu6_p2_s4_uniform_any_ulp.csv,relu6,clamped_affine,2,4,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu6_p3_s2_uniform_any_ulp.csv,relu6,poly,3,2,bf16,64.00,1.83,1,"[-10.0,10.0]"
relu6_p3_s8_uniform_any_ulp.csv,relu6,clamped_affine,3,8,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu6_p4_s3_uniform_any_ulp.csv,relu6,clamped_affine,4,3,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu6_p5_s2_uniform_any_ulp.csv,relu6,poly,5,2,bf16,64.00,1.88,1,"[-10.0,10.0]"
relu6_p6_s2_uniform_any_ulp.csv,relu6,poly,6,2,bf16,64.00,1.88,1,"[-10.0,10.0]"
relu6_p7_s2_uniform_any_ulp.csv,relu6,poly,7,2,bf16,64.00,1.93,1,"[-10.0,10.0]"
relu6_p8_s2_uniform_any_ulp.csv,relu6,poly,8,2,bf16,64.00,1.93,1,"[-10.0,10.0]"
relu6_p9_s3_uniform_any_ulp.csv,relu6,clamped_affine,9,3,bf16,0.00,1.70,1,"[-10.0,10.0]"
relu_max_p13_s1_uniform_any_ulp.csv,relu_max,poly,13,1,bf16,255.00,1.73,1,"[-10.0,10.0]"
relu_max_p1_s16_uniform_any_ulp.csv,relu_max,clamped_affine,1,16,bf16,0.00,1.70,1,"[-10.0,10.0]"
relu_max_p1_s3_uniform_any_ulp.csv,relu_max,clamped_affine,1,3,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu_max_p2_s1_uniform_any_ulp.csv,relu_max,poly,2,1,bf16,255.00,1.71,1,"[-10.0,10.0]"
relu_max_p2_s8_uniform_any_ulp.csv,relu_max,clamped_affine,2,8,bf16,0.00,1.70,1,"[-10.0,10.0]"
relu_max_p3_s3_uniform_any_ulp.csv,relu_max,clamped_affine,3,3,bf16,0.00,1.69,1,"[-10.0,10.0]"
relu_max_p4_s1_uniform_any_ulp.csv,relu_max,poly,4,1,bf16,255.00,1.70,1,"[-10.0,10.0]"
relu_max_p4_s8_uniform_any_ulp.csv,relu_max,clamped_affine,4,8,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu_max_p5_s4_uniform_any_ulp.csv,relu_max,clamped_affine,5,4,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu_max_p6_s4_uniform_any_ulp.csv,relu_max,clamped_affine,6,4,bf16,0.00,1.70,1,"[-10.0,10.0]"
relu_max_p7_s4_uniform_any_ulp.csv,relu_max,clamped_affine,7,4,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu_max_p8_s4_uniform_any_ulp.csv,relu_max,clamped_affine,8,4,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu_min_p11_s2_uniform_any_ulp.csv,relu_min,clamped_affine,11,2,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_min_p15_s1_uniform_any_ulp.csv,relu_min,poly,15,1,bf16,160.00,1.72,1,"[-10.0,10.0]"
relu_min_p1_s2_uniform_any_ulp.csv,relu_min,clamped_affine,1,2,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_min_p1_s8_uniform_any_ulp.csv,relu_min,clamped_affine,1,8,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_min_p2_s3_uniform_any_ulp.csv,relu_min,clamped_affine,2,3,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_min_p3_s1_uniform_any_ulp.csv,relu_min,poly,3,1,bf16,160.00,1.70,1,"[-10.0,10.0]"
relu_min_p3_s8_uniform_any_ulp.csv,relu_min,clamped_affine,3,8,bf16,0.00,1.69,1,"[-10.0,10.0]"
relu_min_p4_s3_uniform_any_ulp.csv,relu_min,clamped_affine,4,3,bf16,0.00,1.69,1,"[-10.0,10.0]"
relu_min_p5_s2_uniform_any_ulp.csv,relu_min,clamped_affine,5,2,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_min_p6_s2_uniform_any_ulp.csv,relu_min,clamped_affine,6,2,bf16,0.00,1.69,1,"[-10.0,10.0]"
relu_min_p7_s2_uniform_any_ulp.csv,relu_min,clamped_affine,7,2,bf16,0.00,1.66,1,"[-10.0,10.0]"
relu_min_p8_s3_uniform_any_ulp.csv,relu_min,clamped_affine,8,3,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p11_s2_uniform_any_ulp.csv,relu,clamped_affine,11,2,bf16,0.00,1.67,1,"[-10.0,10.0]"
relu_p15_s1_uniform_any_ulp.csv,relu,poly,15,1,bf16,160.00,1.71,1,"[-10.0,10.0]"
relu_p1_s2_uniform_any_ulp.csv,relu,clamped_affine,1,2,bf16,0.00,1.70,1,"[-10.0,10.0]"
relu_p1_s8_uniform_any_ulp.csv,relu,clamped_affine,1,8,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p2_s32_uniform_any_ulp.csv,relu,clamped_affine,2,32,bf16,0.00,1.71,1,"[-10.0,10.0]"
relu_p3_s16_uniform_any_ulp.csv,relu,clamped_affine,3,16,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p3_s4_uniform_any_ulp.csv,relu,clamped_affine,3,4,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p4_s3_uniform_any_ulp.csv,relu,clamped_affine,4,3,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p5_s2_uniform_any_ulp.csv,relu,clamped_affine,5,2,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p6_s2_uniform_any_ulp.csv,relu,clamped_affine,6,2,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p7_s3_uniform_any_ulp.csv,relu,clamped_affine,7,3,bf16,0.00,1.68,1,"[-10.0,10.0]"
relu_p9_s1_uniform_any_ulp.csv,relu,poly,9,1,bf16,160.00,1.71,1,"[-10.0,10.0]"
rsqrt_n10d2_s2_uniform_rational_ulp.csv,rsqrt,newton_root,10d2,2,bf16,255.00,6.18,1,"[0.001,100.0]"
rsqrt_n10d4_s2_uniform_rational_ulp.csv,rsqrt,newton_root,10d4,2,bf16,255.00,6.85,1,"[0.001,100.0]"
rsqrt_n10d6_s2_uniform_rational_ulp.csv,rsqrt,newton_root,10d6,2,bf16,152.00,7.51,1,"[0.001,100.0]"
rsqrt_n11d2_s2_uniform_rational_ulp.csv,rsqrt,newton_root,11d2,2,bf16,255.00,6.52,1,"[0.001,100.0]"
rsqrt_n11d4_s2_uniform_rational_ulp.csv,rsqrt,newton_root,11d4,2,bf16,255.19,7.18,1,"[0.001,100.0]"
rsqrt_n12d1_s2_uniform_rational_ulp.csv,rsqrt,newton_root,12d1,2,bf16,255.00,6.51,1,"[0.001,100.0]"
rsqrt_n12d3_s2_uniform_rational_ulp.csv,rsqrt,newton_root,12d3,2,bf16,255.00,7.18,1,"[0.001,100.0]"
rsqrt_n13d1_s2_uniform_rational_ulp.csv,rsqrt,newton_root,13d1,2,bf16,255.00,6.85,1,"[0.001,100.0]"
rsqrt_n13d3_s2_uniform_rational_ulp.csv,rsqrt,newton_root,13d3,2,bf16,255.00,7.51,1,"[0.001,100.0]"
rsqrt_n14d2_s2_uniform_rational_ulp.csv,rsqrt,newton_root,14d2,2,bf16,255.00,7.51,1,"[0.001,100.0]"
rsqrt_n1d1_s2_uniform_rational_ulp.csv,rsqrt,newton_root,1d1,2,bf16,230.25,2.87,1,"[0.001,100.0]"
rsqrt_n2d2_s2_uniform_rational_ulp.csv,rsqrt,newton_root,2d2,2,bf16,216.00,3.53,1,"[0.001,100.0]"
rsqrt_n3d2_s2_uniform_rational_ulp.csv,rsqrt,newton_root,3d2,2,bf16,210.00,3.92,1,"[0.001,100.0]"
rsqrt_n4d1_s2_uniform_rational_ulp.csv,rsqrt,newton_root,4d1,2,bf16,256.38,3.86,1,"[0.001,100.0]"
rsqrt_n4d3_s2_uniform_rational_ulp.csv,rsqrt,newton_root,4d3,2,bf16,195.50,4.53,1,"[0.001,100.0]"
rsqrt_n5d1_s2_uniform_rational_ulp.csv,rsqrt,newton_root,5d1,2,bf16,254.99,4.19,1,"[0.001,100.0]"
rsqrt_n5d3_s2_uniform_rational_ulp.csv,rsqrt,newton_root,5d3,2,bf16,190.25,4.86,1,"[0.001,100.0]"
rsqrt_n5d5_s2_uniform_rational_ulp.csv,rsqrt,newton_root,5d5,2,bf16,172.00,5.57,1,"[0.001,100.0]"
rsqrt_n6d2_s2_uniform_rational_ulp.csv,rsqrt,newton_root,6d2,2,bf16,254.39,4.86,1,"[0.001,100.0]"
rsqrt_n6d4_s2_uniform_rational_ulp.csv,rsqrt,newton_root,6d4,2,bf16,174.50,5.52,1,"[0.001,100.0]"
rsqrt_n6d6_s2_uniform_rational_ulp.csv,rsqrt,newton_root,6d6,2,bf16,166.00,6.19,1,"[0.001,100.0]"
rsqrt_n7d2_s2_uniform_rational_ulp.csv,rsqrt,newton_root,7d2,2,bf16,255.02,5.19,1,"[0.001,100.0]"
rsqrt_n7d4_s2_uniform_rational_ulp.csv,rsqrt,newton_root,7d4,2,bf16,203.00,5.85,1,"[0.001,100.0]"
rsqrt_n7d6_s2_uniform_rational_ulp.csv,rsqrt,newton_root,7d6,2,bf16,170.50,6.51,1,"[0.001,100.0]"
rsqrt_n8d1_s2_uniform_rational_ulp.csv,rsqrt,newton_root,8d1,2,bf16,255.45,5.18,1,"[0.001,100.0]"
rsqrt_n8d3_s2_uniform_rational_ulp.csv,rsqrt,newton_root,8d3,2,bf16,255.34,5.85,1,"[0.001,100.0]"
rsqrt_n8d5_s2_uniform_rational_ulp.csv,rsqrt,newton_root,8d5,2,bf16,172.50,6.52,1,"[0.001,100.0]"
rsqrt_n8d7_s2_uniform_rational_ulp.csv,rsqrt,newton_root,8d7,2,bf16,154.00,7.18,1,"[0.001,100.0]"
rsqrt_n9d1_s2_uniform_rational_ulp.csv,rsqrt,newton_root,9d1,2,bf16,254.00,5.52,1,"[0.001,100.0]"
rsqrt_n9d3_s2_uniform_rational_ulp.csv,rsqrt,newton_root,9d3,2,bf16,348.50,6.18,1,"[0.001,100.0]"
rsqrt_n9d5_s2_uniform_rational_ulp.csv,rsqrt,newton_root,9d5,2,bf16,250.15,6.85,1,"[0.001,100.0]"
rsqrt_n9d7_s2_uniform_rational_ulp.csv,rsqrt,newton_root,9d7,2,bf16,150.50,7.52,1,"[0.001,100.0]"
rsqrt_p10_s4_uniform_any_ulp.csv,rsqrt,newton_root,10,4,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p12_s1_uniform_any_ulp.csv,rsqrt,newton_root,12,1,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p14_s1_uniform_any_ulp.csv,rsqrt,newton_root,14,1,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p1_s1_uniform_any_ulp.csv,rsqrt,newton_root,1,1,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p1_s4_uniform_any_ulp.csv,rsqrt,newton_root,1,4,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p2_s2_uniform_any_ulp.csv,rsqrt,newton_root,2,2,bf16,0.00,2.12,1,"[0.001,100.0]"
rsqrt_p2_s8_uniform_any_ulp.csv,rsqrt,newton_root,2,8,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p3_s32_uniform_any_ulp.csv,rsqrt,newton_root,3,32,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p4_s16_uniform_any_ulp.csv,rsqrt,newton_root,4,16,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p4_s3_uniform_any_ulp.csv,rsqrt,newton_root,4,3,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p5_s1_uniform_any_ulp.csv,rsqrt,newton_root,5,1,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p5_s4_uniform_any_ulp.csv,rsqrt,newton_root,5,4,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p6_s2_uniform_any_ulp.csv,rsqrt,newton_root,6,2,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p7_s1_uniform_any_ulp.csv,rsqrt,newton_root,7,1,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p7_s8_uniform_any_ulp.csv,rsqrt,newton_root,7,8,bf16,0.00,2.11,1,"[0.001,100.0]"
rsqrt_p8_s4_uniform_any_ulp.csv,rsqrt,newton_root,8,4,bf16,0.00,2.10,1,"[0.001,100.0]"
rsqrt_p9_s3_uniform_any_ulp.csv,rsqrt,newton_root,9,3,bf16,0.00,2.11,1,"[0.001,100.0]"
selu_p10_s3_uniform_any_ulp.csv,selu,poly,10,3,bf16,0.06,3.05,1,"[-10.0,10.0]"
selu_p11_s3_uniform_any_ulp.csv,selu,poly,11,3,bf16,0.00,3.16,1,"[-10.0,10.0]"
selu_p12_s3_uniform_any_ulp.csv,selu,poly,12,3,bf16,1.00,4.43,1,"[-10.0,10.0]"
selu_p13_s3_uniform_any_ulp.csv,selu,poly,13,3,bf16,1.00,4.43,1,"[-10.0,10.0]"
selu_p15_s1_uniform_any_ulp.csv,selu,poly,15,1,bf16,80.38,1.75,1,"[-10.0,10.0]"
selu_p1_s16_uniform_any_ulp.csv,selu,poly,1,16,bf16,5.38,7.46,1,"[-10.0,10.0]"
selu_p1_s3_uniform_any_ulp.csv,selu,poly,1,3,bf16,23.12,2.11,1,"[-10.0,10.0]"
selu_p2_s1_uniform_any_ulp.csv,selu,poly,2,1,bf16,80.38,1.72,1,"[-10.0,10.0]"
selu_p2_s4_uniform_any_ulp.csv,selu,poly,2,4,bf16,6.88,2.53,1,"[-10.0,10.0]"
selu_p3_s2_uniform_any_ulp.csv,selu,poly,3,2,bf16,6.00,1.99,1,"[-10.0,10.0]"
selu_p3_s8_uniform_any_ulp.csv,selu,poly,3,8,bf16,0.38,4.81,1,"[-10.0,10.0]"
selu_p4_s32_uniform_any_ulp.csv,selu,poly,4,32,bf16,0.12,15.76,1,"[-10.0,10.0]"
selu_p5_s16_uniform_any_ulp.csv,selu,poly,5,16,bf16,0.12,8.56,1,"[-10.0,10.0]"
selu_p5_s3_uniform_any_ulp.csv,selu,poly,5,3,bf16,0.88,2.50,1,"[-10.0,10.0]"
selu_p6_s1_uniform_any_ulp.csv,selu,poly,6,1,bf16,80.38,1.75,1,"[-10.0,10.0]"
selu_p6_s8_uniform_any_ulp.csv,selu,poly,6,8,bf16,0.12,5.26,1,"[-10.0,10.0]"
selu_p7_s3_uniform_any_ulp.csv,selu,poly,7,3,bf16,0.12,2.72,1,"[-10.0,10.0]"
selu_p8_s2_uniform_any_ulp.csv,selu,poly,8,2,bf16,0.12,2.48,1,"[-10.0,10.0]"
selu_p9_s1_uniform_any_ulp.csv,selu,poly,9,1,bf16,80.38,1.74,1,"[-10.0,10.0]"
selu_p9_s8_uniform_any_ulp.csv,selu,poly,9,8,bf16,0.12,5.36,1,"[-10.0,10.0]"
sigmoid_accurate_n10d2_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,10d2,2,bf16,255.00,6.11,1,"[-10.0,10.0]"
sigmoid_accurate_n10d4_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,10d4,2,bf16,35.24,6.83,1,"[-10.0,10.0]"
sigmoid_accurate_n10d6_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,10d6,2,bf16,0.50,7.50,1,"[-10.0,10.0]"
sigmoid_accurate_n11d2_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,11d2,2,bf16,361.00,6.51,1,"[-10.0,10.0]"
sigmoid_accurate_n11d4_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,11d4,2,bf16,15.87,7.17,1,"[-10.0,10.0]"
sigmoid_accurate_n12d1_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,12d1,2,bf16,254.00,6.56,1,"[-10.0,10.0]"
sigmoid_accurate_n12d3_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,12d3,2,bf16,12.94,7.16,1,"[-10.0,10.0]"
sigmoid_accurate_n13d1_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,13d1,2,bf16,254.95,6.95,1,"[-10.0,10.0]"
sigmoid_accurate_n13d3_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,13d3,2,bf16,31.63,7.49,1,"[-10.0,10.0]"
sigmoid_accurate_n14d2_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,14d2,2,bf16,354.00,7.44,1,"[-10.0,10.0]"
sigmoid_accurate_n1d1_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,1d1,2,bf16,254.28,2.87,1,"[-10.0,10.0]"
sigmoid_accurate_n2d2_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,2d2,2,bf16,36.24,3.53,1,"[-10.0,10.0]"
sigmoid_accurate_n3d2_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,3d2,2,bf16,13.19,3.86,1,"[-10.0,10.0]"
sigmoid_accurate_n4d1_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,4d1,2,bf16,255.00,3.91,1,"[-10.0,10.0]"
sigmoid_accurate_n4d3_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,4d3,2,bf16,330.50,4.52,1,"[-10.0,10.0]"
sigmoid_accurate_n5d1_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,5d1,2,bf16,256.72,4.25,1,"[-10.0,10.0]"
sigmoid_accurate_n5d3_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,5d3,2,bf16,20.37,4.85,1,"[-10.0,10.0]"
sigmoid_accurate_n5d5_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,5d5,2,bf16,16.00,5.51,1,"[-10.0,10.0]"
sigmoid_accurate_n6d2_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,6d2,2,bf16,35.49,4.85,1,"[-10.0,10.0]"
sigmoid_accurate_n6d4_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,6d4,2,bf16,22.99,5.51,1,"[-10.0,10.0]"
sigmoid_accurate_n6d6_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,6d6,2,bf16,0.71,6.17,1,"[-10.0,10.0]"
sigmoid_accurate_n7d2_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,7d2,2,bf16,180.99,5.18,1,"[-10.0,10.0]"
sigmoid_accurate_n7d4_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,7d4,2,bf16,15.45,5.84,1,"[-10.0,10.0]"
sigmoid_accurate_n7d6_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,7d6,2,bf16,48.00,6.50,1,"[-10.0,10.0]"
sigmoid_accurate_n8d1_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,8d1,2,bf16,255.00,5.24,1,"[-10.0,10.0]"
sigmoid_accurate_n8d3_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,8d3,2,bf16,12.00,5.84,1,"[-10.0,10.0]"
sigmoid_accurate_n8d5_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,8d5,2,bf16,0.50,6.50,1,"[-10.0,10.0]"
sigmoid_accurate_n8d7_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,8d7,2,bf16,0.25,7.16,1,"[-10.0,10.0]"
sigmoid_accurate_n9d1_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,9d1,2,bf16,377.50,5.57,1,"[-10.0,10.0]"
sigmoid_accurate_n9d3_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,9d3,2,bf16,21.88,6.18,1,"[-10.0,10.0]"
sigmoid_accurate_n9d5_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,9d5,2,bf16,0.50,6.83,1,"[-10.0,10.0]"
sigmoid_accurate_n9d7_s2_uniform_rational_ulp.csv,sigmoid_accurate,exponent_alu_exp2,9d7,2,bf16,0.01,7.55,1,"[-10.0,10.0]"
sigmoid_accurate_p13_s1_uniform_any_ulp.csv,sigmoid_accurate,exponent_alu_exp2,13,1,bf16,-,-,0,"[-10.0,10.0]"
sigmoid_accurate_p1_s1_uniform_any_ulp.csv,sigmoid_accurate,exponent_alu_exp2,1,1,bf16,1.25,2.23,1,"[-10.0,10.0]"
sigmoid_accurate_p5_s1_uniform_any_ulp.csv,sigmoid_accurate,exponent_alu_exp2,5,1,bf16,-,-,0,"[-10.0,10.0]"
sigmoid_accurate_p9_s1_uniform_any_ulp.csv,sigmoid_accurate,exponent_alu_exp2,9,1,bf16,-,-,0,"[-10.0,10.0]"
sigmoid_n10d2_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,10d2,2,bf16,255.00,6.12,1,"[-10.0,10.0]"
sigmoid_n10d4_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,10d4,2,bf16,35.24,6.83,1,"[-10.0,10.0]"
sigmoid_n10d6_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,10d6,2,bf16,0.50,7.49,1,"[-10.0,10.0]"
sigmoid_n11d2_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,11d2,2,bf16,361.00,6.50,1,"[-10.0,10.0]"
sigmoid_n11d4_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,11d4,2,bf16,15.87,7.16,1,"[-10.0,10.0]"
sigmoid_n12d1_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,12d1,2,bf16,254.00,6.56,1,"[-10.0,10.0]"
sigmoid_n12d3_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,12d3,2,bf16,12.94,7.16,1,"[-10.0,10.0]"
sigmoid_n13d1_s2_uniform_rational_ulp.csv,sigmoid,exponent_alu_exp2,13d1,2,bf16,254.95,6.94,1,"[-10.0,10.0]"
